city,date,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure
Delhi,2020-01-20,88.75880778188665,60.00912717281411,84.01277804193975,73.9656731515722,49.172492916010484,20.422227047271278,4.472778181834691,23.872229969429988,63.89365468663808,1014.7304122338909
Delhi,2020-01-21,79.65294258852757,55.37124745626262,77.51974643876767,55.38935810082024,53.101961725685044,24.373959696100833,3.780787873296741,26.999592933268726,62.31432457530825,1015.1129143299964
Delhi,2020-01-22,55.6773923849559,43.76949896745311,61.277298554434346,33.29508251354609,37.1182615899706,19.65142613003915,2.693709796436879,29.26317658152906,58.16427258590906,1000.3188324135583
Delhi,2020-01-23,67.12095425744057,43.90271159206187,61.46379622888662,43.336998903660586,44.74730283829371,18.15256720881888,3.28737840467002,25.903935697843494,55.249177753973996,1013.4975130195381
Delhi,2020-01-24,69.97541893268132,57.919644697860626,81.08750257700488,33.71638853811994,46.650279288454215,21.78628706868196,4.0435005677135925,24.44113998728015,52.67703865047092,1006.6247844210893
Delhi,2020-01-25,69.02689388346704,46.92747479414595,65.69846471180432,30.001369203812864,46.01792925564469,21.67170332244565,3.326618984403207,33.80286560981338,55.462672814602,1012.1791208223271
Delhi,2020-01-26,60.15931060652437,40.48609972229444,56.68053961121221,46.64703869019423,40.10620707101625,18.669357707121904,3.516430801710915,32.51300930285474,60.057408592555824,1011.4455899417824
Delhi,2020-01-27,85.18765474128912,51.84184717879424,72.57858605031194,70.9897122844076,48.36274759566662,21.785212780721807,3.998828436206681,29.596793487155296,49.5896348871715,1000.5679552551884
Delhi,2020-01-28,89.90757267149264,62.25517824742317,87.15724954639244,74.92297722624387,58.312474233627455,24.774097299612627,4.461665442878891,33.82434486611888,67.65089458324954,1014.268719819172
Delhi,2020-01-29,94.51365912445783,57.176614014605484,80.04725962044768,78.76138260371486,48.95553055159084,19.679305162182104,3.9807801997683723,30.518579070834413,51.13973009259149,1016.4604772671381
Delhi,2020-01-30,76.58252787985526,49.956773973278175,69.93948356258944,63.818773233212724,40.6021822062547,17.446096281292988,3.508913357384677,30.570654379333575,51.40207228635555,1003.1449112649851
Delhi,2020-01-31,104.47445119930934,50.550460992972184,70.77064539016105,87.06204266609112,44.813365279514606,21.947344311263006,3.960093318412792,28.16216869048632,64.61161567337038,1003.2276498362065
Delhi,2020-02-01,64.63268081401957,50.08106822311755,70.11349551236457,36.25092874493167,43.08845387601304,20.55859397434536,3.3578553908774307,32.61804611978435,47.9916799247514,1002.0378750645528
Delhi,2020-02-02,104.40036632574626,53.104702980685325,74.34658417295944,87.00030527145522,51.10642304322287,19.39520526824714,3.2964825533518605,30.720963663528096,62.50912670353888,1003.4207892212669
Delhi,2020-02-03,80.99947942974889,53.73661054337531,75.23125476072545,67.4995661914574,47.24624061149748,19.71774689571621,4.169079483632679,34.9535671920582,56.7332661568216,1016.8152412478845
Delhi,2020-02-04,101.16143350229838,56.95202309313164,79.73283233038431,84.30119458524865,45.78914674064577,20.433438376028732,4.289959208880226,29.20335270406354,55.259462970372574,1017.8047975535713
Delhi,2020-02-05,79.26944857722177,67.5494784827648,94.56926987587072,38.22834138017688,52.84629905148118,23.293107159495783,3.886189165674154,26.453998374087178,46.9614557927834,1014.2839050895928
Delhi,2020-02-06,81.74110998515232,63.24344251948361,88.54081952727705,59.2608578905038,54.49407332343488,22.49444216639533,4.366140988641856,26.36844475329468,59.35602891223695,1013.961069402648
Delhi,2020-02-07,67.8882835573854,48.67108399263228,68.1395175896852,23.454031056530507,45.258855704923604,21.666954844444867,3.1184256892179523,27.734316147273578,55.3383287132111,1000.41842815217
Delhi,2020-02-08,76.58378053491114,52.550771047100326,73.57107946594044,50.24154807767507,51.05585368994076,21.946137877146377,3.9853742253377225,30.444127091443832,63.28388552532827,1016.5430893788259
Delhi,2020-02-09,67.64767668024797,42.59615979059696,59.63462370683574,56.373063900206645,36.54885800773194,16.44306889982672,3.4904142031494927,28.859416814155978,64.82314681314287,1006.1421742782591
Delhi,2020-02-10,69.70765178262495,56.41612656569919,78.98257719197885,58.08970981885413,46.01702283428737,20.99032814629782,4.140583788673408,29.21137421597367,57.49323691387664,1006.1775086625255
Delhi,2020-02-11,67.66910333864593,51.80793720379027,72.53111208530636,37.0635926652658,45.11273555909728,19.45073965064003,3.5421277300424037,26.861666995484626,53.12546100350187,1009.4928528324601
Delhi,2020-02-12,93.44479826803023,58.00791328377725,81.21107859728815,77.87066522335853,48.40190888287363,20.13594574505379,4.183994175156803,35.185087037874325,60.46129691447331,1003.0949502401777
Delhi,2020-02-13,75.29045440798527,55.910795880749546,78.27511423304936,62.742045339987726,49.67808819960008,23.809530752105143,3.553674520438408,29.022829399892846,49.42027116880827,1003.5660688348432
Delhi,2020-02-14,78.51412118808882,58.95746689347641,82.54045365086698,28.52668735649218,52.34274745872588,24.028146284155046,3.6884354435758575,33.90944706065365,45.429650893084755,1019.3661588609914
Delhi,2020-02-15,64.58927533658317,44.90398669013976,62.865581366195656,46.75694199702466,43.059516891055445,18.431571730697634,3.5787135659625924,35.26642012768662,57.83000068262453,1018.8391978232072
Delhi,2020-02-16,62.18302593602371,52.04699284445397,72.86578998223554,32.98857001314017,41.45535062401581,18.29344535903888,3.5889627833072133,30.6381886509438,47.5957250018596,1000.5755642870747
Delhi,2020-02-17,86.34042363427503,69.62927643099158,97.48098700338821,54.138962501473436,57.560282422850015,25.36729971957417,4.431990695883063,32.29797598466649,44.67853622663358,1016.4422592699327
Delhi,2020-02-18,66.85215652381564,54.49387927472464,76.2914309846145,27.9712575819513,44.56810434921043,20.748431750133197,4.214178341172505,29.661948815547497,61.63671955063632,1001.9289519291071
Delhi,2020-02-19,77.7576390631059,54.644446637650724,76.50222529271102,52.094561548583464,51.838426042070594,24.101596403073753,3.3863711182271325,32.2478336658668,60.73027065948855,1018.0967468601091
Delhi,2020-02-20,85.45771864296741,71.16468502286449,99.63055903201028,70.00758530331039,56.97181242864494,23.543367851335784,4.271789524569172,29.137610163778447,48.333003136299354,1015.7572478323555
Delhi,2020-02-21,84.9713332993383,53.84435670819229,75.3820993914692,70.80944441611526,45.13333703719082,19.101844367394776,3.986670117771937,37.68565866980555,63.197982978993984,1015.4070932712445
Delhi,2020-02-22,66.28753888751591,47.86332392393199,67.00865349350478,27.30889349936824,44.191692591677274,18.84215733795689,3.158690729149599,27.939627991399234,48.76908239702819,1015.9343534554399
Delhi,2020-02-23,74.51928502240469,62.213350126473806,87.09869017706333,55.977598601826315,49.6795233482698,26.292023345204562,3.6116314539622487,36.63452477941254,61.7476160467768,1008.8862089689967
Delhi,2020-02-24,102.40077936788272,78.39982443162171,109.75975420427041,37.339461802232506,68.26718624525515,27.246593639655234,4.57556194678264,31.12863455941578,49.785738172110676,1007.7030184539987
Delhi,2020-02-25,86.99567568089134,58.93127422066337,82.50378390892871,72.49639640074278,47.918325610738854,24.129202431240753,3.5743984590395534,35.77002799420272,56.94253906463105,1005.2781103265812
Delhi,2020-02-26,96.6486988177212,82.00540231657384,114.80756324320336,80.540582348101,63.01640494355472,31.762250215244237,4.641202626005543,37.138929976569486,52.6875471302133,1014.6293335849216
Delhi,2020-02-27,88.68989265770051,75.15022730274445,105.21031822384225,41.46798050774409,59.126595105133674,29.012881392645518,4.355610211198985,37.9958525906131,46.066347090387154,1000.2458188470316
Delhi,2020-02-28,92.09601412728556,73.11849466970199,102.3658925375828,55.45626606096415,61.3973427515237,24.21789218855369,4.895840806814925,30.340042070575983,44.29933974969809,1013.9224409182202
Delhi,2020-02-29,77.38926923218175,59.85580041566704,83.79812058193384,39.290893470677446,51.59284615478783,24.567368899360932,3.904586641662927,35.02583753702689,52.94442369135012,1006.4071167111116
Delhi,2020-03-01,104.50433131551377,47.882468122669565,67.03545537173738,87.08694276292815,43.153771959883954,19.992613252538106,3.096493453379705,33.22580969255769,47.511068777687775,1016.1787257747558
Delhi,2020-03-02,92.45737690661528,76.34095551615768,106.87733772262075,42.10777880752826,61.638251271076854,27.049689239821703,4.917064609715396,30.497580556509085,53.27108138361769,1016.5945567032943
Delhi,2020-03-03,106.83131092383915,83.44352102095853,116.82092942934196,37.16749609793154,71.2208739492261,32.134483889603935,5.586539458409425,33.55997692372548,57.029642785827626,1019.5062486920385
Delhi,2020-03-04,87.62669752318922,57.92155135227238,81.09017189318133,73.02224793599102,52.157754063665216,22.686991283887757,3.5441796962154353,32.87596953442004,57.17452322378327,1004.989930145413
Delhi,2020-03-05,98.01472501032963,82.75402755781356,115.85563858093897,39.797305074657814,65.34315000688642,27.14904531575721,4.8354621289603825,33.77800951647386,44.91283356884423,1004.2780135088805
Delhi,2020-03-06,95.05388333570409,74.93774246049752,104.91283944469652,40.81074975273115,63.36925555713606,29.5060572260933,4.790500675101507,33.32962732527406,41.696287442078265,1009.7263411887327
Delhi,2020-03-07,111.39892908425567,56.48834662776826,79.08368527887556,92.8324409035464,49.74279052251026,22.30694004951415,3.659898472438314,32.51250176082125,55.88918557146325,1006.4158489077541
Delhi,2020-03-08,83.13297412340249,59.74661712034209,83.64526396847891,27.19582038336938,55.421982748934994,21.861273841947796,3.592862485382388,37.883130355001796,49.56366735518924,1009.8080321358407
Delhi,2020-03-09,96.14103805460047,78.51714226145673,109.92399916603942,38.02760023250991,64.09402536973364,27.553436094964397,4.4632265756255265,29.394052412831236,41.61394515223378,1003.2182003178435
Delhi,2020-03-10,80.2808064031183,65.6345145074037,91.88832031036517,25.16029409490472,53.52053760207887,26.056630839429566,3.928589196802398,33.317311397915255,51.573641018411365,1015.8634270395441
Delhi,2020-03-11,73.36216330970525,61.664706242938394,86.33058874011374,23.991574067562055,48.90810887313683,24.13308303219005,4.096153260052935,33.39556561726056,60.00421929523449,1010.9317336699071
Delhi,2020-03-12,103.86319657946241,84.89232291955047,118.84925208737066,65.89177000412157,69.24213105297494,28.49799644489886,4.8675784759930725,35.4839681809436,52.38999967871498,1009.144609405863
Delhi,2020-03-13,95.2229121842824,76.86093150688473,107.60530410963861,73.73950120017847,63.48194145618827,29.599660714147014,5.334306606953238,38.91824074233804,53.44034973101867,1014.1805588113607
Delhi,2020-03-14,85.04124219969864,68.42133720545326,95.78987208763456,50.430709108639554,56.694161466465765,25.024749087297753,4.530839488089614,32.767534519235845,53.261016932991026,1018.125129366326
Delhi,2020-03-15,99.61848904780359,59.53614931360549,83.3506090390477,83.01540753983633,50.094964454139124,24.20750954186324,3.63582674429969,38.74217164716447,53.0027749462279,1014.7125955255012
Delhi,2020-03-16,97.86157336794088,78.54729161281074,109.96620825793504,52.45708142136424,65.24104891196059,28.712443199548723,4.442353163639705,32.63843524574166,49.77674758477856,1018.6254983340915
Delhi,2020-03-17,75.52761580455291,61.778604859533054,86.49004680334627,32.38532451463446,50.35174386970194,25.54588596934342,3.7486038306883103,32.710384699905525,54.673571348267544,1009.6473693097554
Delhi,2020-03-18,101.04612185968975,86.18146116752565,120.65404563453592,50.668141192459096,67.36408123979317,28.577733556199394,5.035099475766568,34.404675820035465,53.6224922535768,1003.3229136351149
Delhi,2020-03-19,95.50747756751774,80.59231943497143,112.82924720896001,65.43192762901572,63.67165171167849,32.00080434355351,5.498426741984044,35.45835723006665,59.15877662113062,1016.6128458058658
Delhi,2020-03-20,89.3628809355059,74.85683513990816,104.79956919587143,72.36710362481206,59.57525395700393,27.76238186165438,4.9008734428431655,34.85030583483374,55.179615938139094,1014.7479033730757
Delhi,2020-03-21,74.49658474077091,58.86061162948659,82.40485628128124,46.01972965477133,49.664389827180614,20.31147646960391,4.32330300418944,35.556918364503595,59.58154249106431,1001.2575797871079
Delhi,2020-03-22,83.64517038960584,58.488534360052356,81.8839481040733,32.98383003662081,55.763446926403894,23.649664106773702,3.5110027906479515,33.79078360493526,42.75816296836969,1000.5418250878627
Delhi,2020-03-23,100.32940038691423,85.06685758272896,119.09360061582055,47.11469370958687,66.88626692460949,30.669617456058695,5.399501769859051,34.74412741268824,54.489996910772305,1017.8669444861277
Delhi,2020-03-24,101.00242286316801,86.40843480963667,120.97180873349134,73.29311013362953,67.33494857544534,28.50014268556746,5.096888512224596,33.2443453370199,40.417965874370125,1012.783678294216
Delhi,2020-03-25,107.2248345005819,87.20508183295374,122.08711456613524,54.80719781842061,71.48322300038794,28.62053619584155,5.024365278574207,31.00823860948855,45.47071296035954,1002.2246846195711
Delhi,2020-03-26,97.9261919613061,76.73016345246305,107.42222883344827,77.56935654810307,65.28412797420407,29.65881937630909,4.744495993695356,30.03408116820302,40.6819668480724,1016.8321713063015
Delhi,2020-03-27,105.09724616950413,82.79784066947954,115.91697693727137,78.24994285169372,70.06483077966942,29.785957137100507,5.257469974154658,34.451692461965926,49.7217287393443,1005.3363399223647
Delhi,2020-03-28,81.9607370403298,62.91536660151349,88.0815132421189,50.03729637448361,54.64049136021987,21.862426147410464,4.456201029231886,34.94669929229978,51.434031456038014,1001.7647812355757
Delhi,2020-03-29,86.40740270450011,69.14400863822664,96.8016120935173,62.96391484242422,57.60493513633341,24.23166936416633,4.849249784048186,38.142986710600326,59.87479404808096,1004.7088957428613
Delhi,2020-03-30,102.48928455748023,87.74823955689043,122.8475353796466,43.13647636241018,68.32618970498682,34.175515201992546,5.034239855729913,32.96638739356775,55.77921422617902,1015.5756759387983
Delhi,2020-03-31,100.14021757716169,81.74580622393448,114.44412871350828,68.22662420764382,66.76014505144113,31.245301321030354,4.837581363968527,31.684673083676536,57.69276822971868,1002.3864871740218
Delhi,2020-04-01,110.70873429461402,74.1596636298089,103.82352908173246,92.25727857884502,57.814098650275355,26.94676684785462,4.27282146724673,34.73813756237941,52.85401217689769,1011.9685604996218
Delhi,2020-04-02,114.53181749167815,65.71532290791077,92.00145207107508,95.44318124306513,53.841374665450786,23.25323912351095,4.16462524187512,33.96000202215121,48.97155893975544,1002.6461906473398
Delhi,2020-04-03,91.12935238375758,77.83205519077373,108.96487726708321,43.04320769974187,60.752901589171714,27.641256303469554,4.7954768008087445,33.56013131574735,54.2462683429302,1012.2900330107882
Delhi,2020-04-04,72.97920418394311,53.966093221726986,75.55253051041777,42.82126193967229,48.65280278929541,23.962910769898908,3.875690017310261,38.642921684746554,59.87619757261958,1012.3993566408888
Delhi,2020-04-05,65.89784174599001,49.54363048275199,69.3610826758528,41.15854913627949,43.931894497326674,19.804528097857713,3.768935807600621,38.477246718949935,51.82482539038536,1017.5780318859613
Delhi,2020-04-06,101.2927951177582,68.92561403444012,96.49585964821617,84.41066259813184,62.137618948862894,26.415482095018312,4.445150594941812,36.188802446008474,52.85537425854694,1013.1254708073477
Delhi,2020-04-07,91.49983983685192,75.054579818074,105.0764117453036,50.36907964546215,60.99989322456794,26.429483645575214,5.184974519665398,36.77195403762129,41.243552321006426,1006.4087466247331
Delhi,2020-04-08,82.38490555634287,69.23322157356868,96.92651020299614,40.97597188044716,54.923270370895246,28.28375930452082,4.214782273437819,37.95338966549833,57.624074896652104,1000.754586631616
Delhi,2020-04-09,96.86662008408271,77.3054390777923,108.22761470890921,75.92603642942832,64.57774672272181,30.28704233741864,5.344533273038179,31.78538968990118,49.45761904380177,1001.3693675271342
Delhi,2020-04-10,104.64986348462816,83.99090351475077,117.58726492065108,39.74399342528467,69.76657565641877,29.020377393356554,5.217539383053658,31.197458621253276,49.88117091909963,1012.0626090643015
Delhi,2020-04-11,112.06023380759164,49.76351043091031,69.66891460327444,93.38352817299304,42.882835060405576,19.468934035093973,3.608412863086526,30.638710011486477,58.61097249917958,1003.4830625453874
Delhi,2020-04-12,73.92691474630243,53.203585303961894,74.48501942554665,50.071202777775525,49.28460983086829,18.473460256145742,3.9951360581639266,30.442296371080495,56.61540541249048,1008.5423402419082
Delhi,2020-04-13,99.83114468112353,87.54163229650173,122.55828521510242,81.33395123600515,66.55409645408236,30.46343681327366,5.192824111541802,30.314028818436356,47.2388295488609,1005.3925378281825
Delhi,2020-04-14,93.26032027907765,79.97457883158556,111.96441036421977,42.20039628005706,62.17354685271843,31.496223518776297,4.977690124963629,35.43064775182552,41.80053684632533,1009.3346478333654
Delhi,2020-04-15,78.21136128461127,61.746145956123705,86.44460433857319,48.51672542540932,52.14090752307418,23.48818618999401,3.8745931395384035,36.278095940876725,56.55684297160664,1015.3935829911868
Delhi,2020-04-16,103.01518318877957,70.67474669931516,98.94464537904123,85.84598599064965,61.08594484277733,26.300201871488817,4.565542569685814,31.863808937598776,57.40759612833841,1000.7708508020744
Delhi,2020-04-17,98.07809923903174,61.04846791139693,85.4678550759557,81.73174936585978,56.92233236219218,23.332293116109973,4.428970908856188,32.162133600887714,53.40375166393442,1010.2909730357972
Delhi,2020-04-18,79.60311166643234,66.05307324504561,92.47430254306386,44.964215665906345,53.06874111095489,24.57024550722177,4.124698613275541,37.80155132550405,46.76213523802087,1005.5179922347866
Delhi,2020-04-19,80.74326247543884,56.031518422078676,78.44412579091015,67.2860520628657,48.55352020405995,21.550428274090624,3.40117225616397,35.10518916592212,44.08271425626349,1015.2708712205153
Delhi,2020-04-20,99.95588217156543,85.00592795735453,119.00829914029634,75.27153817186147,66.63725478104362,31.722244758315828,5.697041793809792,37.82923601501136,60.540520059481466,1019.4117105897856
Delhi,2020-04-21,91.52014562407349,64.87057328892905,90.81880260450068,76.26678802006124,51.81907685380155,25.825781135235708,4.488519094648664,31.0220273709017,48.52331051432817,1017.555914234823
Delhi,2020-04-22,91.48473752703195,70.18409536590246,98.25773351226344,50.049155950678376,60.9898250180213,23.96450205337361,4.820276780079125,35.36071210292097,53.74435304204734,1006.6957792539058
Delhi,2020-04-23,91.77758172651397,68.83560626364398,96.36984876910157,76.48131810542831,55.057445498074806,28.416220819263764,4.512129345331612,36.88904879249418,53.78253240538354,1002.6832826010952
Delhi,2020-04-24,85.29705040612888,65.08885510362477,91.12439714507468,34.44015261595182,56.86470027075258,24.3975071983159,4.388631249553132,35.428949265602085,49.34970191093083,1011.0733363465296
Delhi,2020-04-25,81.37084999296775,56.458834799290315,79.04236871900645,61.50593641914532,54.247233328645166,19.695519545628027,3.4115715329738188,34.88050174321403,49.34571714299167,1011.9638148246803
Delhi,2020-04-26,104.12560003130719,66.22443870661701,92.71421418926381,86.77133335942266,53.04558982915172,26.6905877494898,4.133572641005798,29.323919164209954,55.59582442709561,1010.5294582260751
Delhi,2020-04-27,104.77627136975758,79.54084469198963,111.3571825687855,84.7412147347045,69.85084757983839,26.27641355310327,5.386070985439899,31.47803571403882,54.007744455597205,1004.9226777897616
Delhi,2020-04-28,106.30463170532585,74.21791567927951,103.90508195099132,88.58719308777154,61.39511635081261,25.650643594873436,4.293692104442466,36.52795674438276,56.40135508564206,1007.120178512155
Delhi,2020-04-29,84.02449419643827,64.44149370942608,90.21809119319651,27.448186408136156,56.016329464292184,25.634768935983864,3.792839981403998,32.6147906168795,54.911838958328,1002.8020399427979
Delhi,2020-04-30,93.42379337357633,75.27335501162821,105.3826970162795,76.57286600934708,62.282528915717556,25.813581303296047,4.394361719059605,38.316743751288165,45.10132931882651,1002.136260831143
Delhi,2020-05-01,75.91368506485571,62.464030569568344,87.44964279739568,44.2331474124862,50.60912337657047,23.070598738851523,3.8963258411986383,30.833995859512658,57.442241331782256,1003.3392355877402
Delhi,2020-05-02,89.42394597798008,64.98599102637505,90.98038743692507,53.769568241446514,59.61596398532006,24.262183139150412,3.941851910031438,30.506105836144936,50.46590418758238,1009.8788359666369
Delhi,2020-05-03,76.57233355592663,63.17789478073207,88.44905269302488,52.89322455790597,51.04822237061775,23.031300243031403,3.7170565886732394,36.84595738842528,52.98048413964913,1011.1886723384066
Delhi,2020-05-04,92.11525304679631,70.00960729493629,98.0134502129108,60.42558845649373,61.41016869786421,23.927800339457786,4.499269918662701,32.434662825125514,43.930710517330475,1014.7189874254314
Delhi,2020-05-05,87.59813008614513,63.87536248796766,89.42550748315472,49.3883063834693,58.398753390763424,21.88053280188813,3.72397445848421,30.053543153021764,50.54656426021252,1006.4412524576679
Delhi,2020-05-06,91.36580384832104,68.71194845698543,96.1967278397796,76.02396867492803,60.910535898880696,23.8839810365935,4.832434390217037,28.184243918179472,48.91748551155926,1008.3587861502882
Delhi,2020-05-07,96.88614180960681,70.88871663870513,99.24420329418719,31.1281584608574,64.59076120640454,24.085543478726443,4.764411804377989,29.626852519624016,61.6022741105102,1010.3572630172149
Delhi,2020-05-08,99.57773007148049,74.55353548951258,104.37494968531763,60.07386868026201,66.38515338098699,29.054826358656058,4.454679841446852,33.18822668440743,61.71998955637349,1004.7982360535977
Delhi,2020-05-09,74.9226748245209,46.26785939899865,64.77500315859811,62.435562353767416,38.549586168341015,21.068215105318796,3.4411752218615836,36.51814764795436,57.163083227782494,1018.5417198072937
Delhi,2020-05-10,71.03914371720076,48.251487503181416,67.55208250445399,59.19928643100063,41.79917362066512,18.08098047322681,3.1633686685065046,29.560350085477214,51.3321843473603,1008.1325654774688
Delhi,2020-05-11,77.54544483213932,57.89826451600661,81.05757032240926,36.335782106560124,51.696963221426216,22.887029646523054,4.180748165888372,28.192540935602302,57.02450617303157,1002.8072956582057
Delhi,2020-05-12,99.97711978852922,73.90154891363575,103.46216847909005,40.76672554948509,66.65141319235282,29.506520309697656,4.998572135064625,31.632836632763066,46.952817341971205,1005.7252560015268
Delhi,2020-05-13,80.72405857707302,58.30917511716809,81.63284516403533,67.27004881422752,51.569648250397705,20.444615226550344,4.147661104477171,37.289918430493785,52.52328234567457,1002.8541084030553
Delhi,2020-05-14,65.71931502008078,54.939846715391006,76.9157854015474,32.90738712634653,43.81287668005386,19.61641434416026,3.277041226956245,29.761732634055964,57.832105652568686,1010.944996205144
Delhi,2020-05-15,88.18741930157302,69.4591832284902,97.24285651988627,70.75224145690281,58.791612867715344,28.450653900222513,4.737760112041559,29.76825445151402,57.54475580654904,1008.9719379845739
Delhi,2020-05-16,74.99323295352913,57.03399890005118,79.84759846007165,49.526299799856204,49.99548863568609,20.717281176104304,3.487962538557956,27.95738153729866,63.534412148719866,1002.571460361375
Delhi,2020-05-17,62.633016176556296,47.770319849778595,66.87844778969003,29.116648490334825,41.7553441177042,22.057379988138948,3.764977264786114,30.88097582882751,48.85495900247062,1012.2100107005027
Delhi,2020-05-18,70.15016548260381,56.60019650153046,79.24027510214265,38.266043844135226,46.76677698840254,22.857070961920265,3.5297456660501205,31.299288354659573,63.683557221986,1001.2893642390104
Delhi,2020-05-19,75.64481089622778,58.10167342905452,81.34234280067632,62.23852626370339,50.42987393081852,23.829864482835603,4.346564163287578,30.182853927362906,49.37129784079088,1014.0210024482112
Delhi,2020-05-20,88.10780365197573,65.34789798343604,91.48705717681047,73.42316970997977,56.07230733043579,24.14656121903702,4.074459256618177,33.64120318389074,55.72807999511462,1015.1459062441292
Delhi,2020-05-21,87.65567852270047,73.04484588648616,102.26278424108062,64.20257924425565,58.437119015133646,25.882085500668676,4.430982248353617,32.097646602764115,49.259787269760054,1019.6424868467983
Delhi,2020-05-22,78.11191271687946,57.31956661190558,80.2473932566678,52.76695916133704,52.07460847791964,22.951684345552298,3.529402022885348,30.427739599431625,56.403118966241536,1013.5072170011358
Delhi,2020-05-23,76.02304605830125,51.918079088557846,72.68531072398099,44.879453101286174,50.68203070553416,20.57504964315439,3.5074864241311774,31.122441470446677,46.11610298054844,1005.7410444433995
Delhi,2020-05-24,73.40678466452549,52.486092339634645,73.48052927548851,61.17232055377124,44.03737786669359,20.079095888844225,3.7860283211420707,27.629447747758146,51.93370778941228,1005.8937407327575
Delhi,2020-05-25,63.66082429119315,50.59592569142621,70.8342959679967,28.836632311273657,42.4405495274621,17.67032074628002,3.616415951636628,32.93442934983218,54.22544829946814,1009.844032602444
Delhi,2020-05-26,71.30216924833594,56.11160563235835,78.55624788530169,23.293331136619233,47.53477949889063,21.309406751306252,3.361043140325741,35.25214620552258,52.33453746830261,1012.4061063621432
Delhi,2020-05-27,82.21015989391337,60.97293744217236,85.36211241904131,49.9493149796546,54.806773262608914,22.83284190393453,4.050449002510449,26.244138149368332,51.00303401745717,1019.5249530032747
Delhi,2020-05-28,76.0608461271073,58.24350503590007,81.5409070502601,27.981509859663053,50.707230751404865,24.454798435472583,3.6387933241353716,28.677726303810807,63.0596148774759,1018.2193561970973
